record_ID,units_sold
226787,16.0
226788,14.0
226789,18.0
226790,17.0
226791,61.0
226792,45.0
226795,26.0
226796,38.0
226797,56.0
226799,41.0
226800,33.0
226801,37.0
226803,29.0
226807,19.0
226810,109.0
226811,79.0
226812,32.0
226814,50.0
226815,50.0
226816,73.0
226820,48.0
226821,40.0
226822,57.0
226823,57.0
226824,28.0
226825,20.0
226828,36.0
226830,205.0
226831,115.0
226832,62.0
226835,60.0
226836,59.0
226837,111.0
226839,110.0
226840,55.0
226841,72.0
226842,41.0
226843,28.0
226845,63.0
226846,40.0
226847,34.0
226848,22.0
226849,17.0
226850,56.0
226851,6.0
226852,21.0
226855,228.0
226856,154.0
226857,69.0
226858,18.0
226860,68.0
226861,82.0
226862,125.0
226865,111.0
226866,50.0
226867,78.0
226868,17.0
226869,12.0
226871,71.0
226872,45.0
226873,29.0
226874,17.0
226875,30.0
226876,45.0
226877,22.0
226881,18.0
226882,12.0
226883,7.0
226884,11.0
226885,9.0
226886,30.0
226887,25.0
226890,77.0
226891,23.0
226892,24.0
226893,6.0
226894,22.0
226896,32.0
226899,16.0
226901,21.0
226902,26.0
226904,14.0
226905,21.0
226906,23.0
226909,52.0
226910,30.0
226911,14.0
226914,20.0
226915,39.0
226916,28.0
226918,8.0
226919,13.0
226920,10.0
226923,12.0
226925,19.0
226927,17.0
226929,16.0
226933,110.0
226934,76.0
226935,40.0
226936,41.0
226937,43.0
226938,65.0
226942,48.0
226943,34.0
226944,39.0
226945,17.0
226946,8.0
226947,43.0
226948,28.0
226950,20.0
226951,17.0
226952,32.0
226955,66.0
226956,30.0
226959,33.0
226960,41.0
226963,44.0
226964,22.0
226965,43.0
226968,29.0
226969,17.0
226970,9.0
226973,21.0
226976,150.0
226977,81.0
226978,44.0
226980,46.0
226981,53.0
226982,91.0
226984,80.0
226985,38.0
226986,57.0
226987,24.0
226989,36.0
226990,27.0
226991,15.0
226993,18.0
226994,36.0
226996,20.0
226997,19.0
227002,22.0
227003,16.0
227006,12.0
227007,75.0
227008,51.0
227009,22.0
227010,7.0
227012,15.0
227014,29.0
227016,12.0
227019,29.0
227020,31.0
227023,11.0
227024,19.0
227026,60.0
227027,15.0
227028,37.0
227029,26.0
227030,20.0
227031,33.0
227032,35.0
227033,25.0
227035,8.0
227036,14.0
227038,11.0
227039,17.0
227040,16.0
227044,17.0
227045,45.0
227046,25.0
227047,13.0
227048,14.0
227049,13.0
227050,43.0
227051,30.0
227052,23.0
227054,28.0
227055,24.0
227056,14.0
227059,160.0
227060,83.0
227061,54.0
227062,40.0
227063,26.0
227064,69.0
227065,103.0
227066,132.0
227068,10.0
227069,18.0
227070,161.0
227071,85.0
227072,128.0
227073,35.0
227074,16.0
227077,75.0
227078,64.0
227079,30.0
227081,33.0
227082,50.0
227083,5.0
227084,28.0
227085,33.0
227087,55.0
227088,37.0
227089,19.0
227091,48.0
227092,51.0
227093,63.0
227094,24.0
227097,39.0
227098,59.0
227099,51.0
227100,54.0
227101,25.0
227102,18.0
227104,35.0
227105,28.0
227106,88.0
227107,73.0
227108,29.0
227109,47.0
227110,45.0
227111,71.0
227115,42.0
227116,52.0
227117,53.0
227118,60.0
227119,47.0
227123,29.0
227124,4.0
227126,198.0
227127,130.0
227128,82.0
227131,93.0
227132,107.0
227133,135.0
227134,16.0
227137,168.0
227138,73.0
227139,122.0
227140,31.0
227144,77.0
227145,88.0
227146,53.0
227148,31.0
227149,56.0
227150,21.0
227153,77.0
227154,56.0
227155,19.0
227156,20.0
227157,40.0
227158,46.0
227159,13.0
227160,18.0
227161,19.0
227162,122.0
227163,30.0
227164,50.0
227165,38.0
227166,37.0
227168,53.0
227169,78.0
227170,63.0
227172,16.0
227173,29.0
227174,5.0
227176,15.0
227180,25.0
227181,22.0
227182,9.0
227183,11.0
227184,66.0
227185,33.0
227186,29.0
227187,5.0
227188,28.0
227189,74.0
227190,34.0
227193,17.0
227195,36.0
227196,50.0
227198,17.0
227199,33.0
227200,27.0
227202,22.0
227204,35.0
227205,24.0
227206,22.0
227208,19.0
227209,19.0
227210,12.0
227213,47.0
227214,47.0
227215,8.0
227217,22.0
227218,40.0
227219,50.0
227220,16.0
227221,22.0
227222,28.0
227223,75.0
227224,24.0
227225,34.0
227226,23.0
227227,14.0
227228,34.0
227229,27.0
227230,23.0
227232,13.0
227233,18.0
227235,152.0
227236,110.0
227237,30.0
227238,50.0
227239,63.0
227240,99.0
227242,15.0
227243,75.0
227244,28.0
227245,53.0
227246,23.0
227247,10.0
227248,54.0
227249,29.0
227252,25.0
227253,37.0
227259,57.0
227260,45.0
227261,17.0
227262,52.0
227263,39.0
227264,98.0
227268,57.0
227269,33.0
227270,55.0
227271,53.0
227272,25.0
227275,25.0
227276,5.0
227277,33.0
227278,25.0
227279,13.0
227280,43.0
227281,68.0
227282,34.0
227286,87.0
227287,45.0
227288,74.0
227289,36.0
227290,104.0
227291,57.0
227293,40.0
227294,37.0
227297,35.0
227299,11.0
227300,22.0
227301,26.0
227302,6.0
227305,65.0
227306,17.0
227307,40.0
227308,20.0
227309,19.0
227310,30.0
227311,35.0
227312,24.0
227313,7.0
227314,11.0
227315,16.0
227317,10.0
227319,142.0
227320,84.0
227321,48.0
227324,69.0
227325,72.0
227326,107.0
227329,93.0
227330,43.0
227331,84.0
227332,15.0
227333,9.0
227335,65.0
227336,43.0
227337,22.0
227339,26.0
227340,40.0
227342,10.0
227345,13.0
227346,42.0
227347,22.0
227349,17.0
227350,28.0
227351,33.0
227355,83.0
227356,22.0
227357,40.0
227358,27.0
227359,22.0
227360,33.0
227361,35.0
227362,23.0
227365,18.0
227366,13.0
227367,11.0
227368,17.0
227369,22.0
227370,27.0
227371,26.0
227372,22.0
227376,25.0
227377,38.0
227380,13.0
227381,11.0
227384,174.0
227385,80.0
227386,49.0
227389,80.0
227390,98.0
227391,126.0
227394,28.0
227395,111.0
227396,68.0
227397,97.0
227398,21.0
227399,10.0
227400,59.0
227401,55.0
227402,40.0
227404,24.0
227405,37.0
227406,19.0
227409,65.0
227410,81.0
227411,24.0
227412,8.0
227414,23.0
227415,52.0
227416,40.0
227417,18.0
227418,24.0
227419,18.0
227420,77.0
227421,31.0
227422,41.0
227423,26.0
227424,22.0
227425,33.0
227426,44.0
227427,37.0
227428,10.0
227429,16.0
227430,18.0
227432,7.0
227433,6.0
227434,20.0
227435,32.0
227436,27.0
227439,29.0
227440,29.0
227441,13.0
227442,14.0
227444,75.0
227445,23.0
227446,37.0
227447,13.0
227448,11.0
227450,23.0
227451,52.0
227452,33.0
227454,22.0
227455,25.0
227457,4.0
227458,5.0
227459,12.0
227460,239.0
227461,182.0
227462,69.0
227463,36.0
227465,81.0
227466,109.0
227467,215.0
227471,213.0
227472,95.0
227473,170.0
227474,41.0
227475,22.0
227477,96.0
227478,77.0
227479,52.0
227480,16.0
227481,33.0
227482,63.0
227483,8.0
227484,43.0
227486,15.0
227487,100.0
227488,89.0
227490,46.0
227491,49.0
227492,74.0
227495,20.0
227496,56.0
227497,28.0
227498,44.0
227499,10.0
227500,7.0
227501,32.0
227502,27.0
227505,16.0
227506,29.0
227510,206.0
227511,105.0
227512,65.0
227513,22.0
227515,92.0
227516,99.0
227517,126.0
227519,129.0
227520,77.0
227521,123.0
227522,29.0
227523,16.0
227525,71.0
227526,66.0
227528,18.0
227529,30.0
227530,45.0
227532,29.0
227535,35.0
227539,17.0
227540,25.0
227541,28.0
227542,12.0
227543,15.0
227544,16.0
227545,58.0
227546,23.0
227547,36.0
227548,17.0
227549,12.0
227551,32.0
227552,45.0
227553,31.0
227554,19.0
227555,19.0
227556,24.0
227557,37.0
227558,25.0
227559,9.0
227560,24.0
227561,22.0
227562,11.0
227565,48.0
227566,39.0
227567,27.0
227568,13.0
227571,37.0
227572,25.0
227575,16.0
227578,37.0
227579,25.0
227582,17.0
227583,49.0
227584,39.0
227585,11.0
227588,113.0
227589,40.0
227590,89.0
227591,36.0
227592,34.0
227594,31.0
227595,66.0
227596,32.0
227597,15.0
227598,16.0
227599,21.0
227601,17.0
227602,18.0
227603,29.0
227606,14.0
227607,32.0
227608,24.0
227610,16.0
227611,39.0
227612,17.0
227613,18.0
227614,17.0
227615,28.0
227618,12.0
227623,10.0
227624,12.0
227625,25.0
227626,19.0
227627,11.0
227629,33.0
227630,16.0
227631,22.0
227634,17.0
227635,15.0
227638,7.0
227639,114.0
227640,68.0
227641,35.0
227643,44.0
227644,65.0
227645,97.0
227648,67.0
227649,40.0
227650,62.0
227651,10.0
227653,41.0
227654,28.0
227655,20.0
227656,25.0
227657,26.0
227658,47.0
227659,8.0
227661,67.0
227662,69.0
227663,20.0
227665,42.0
227666,42.0
227667,36.0
227671,36.0
227672,42.0
227673,40.0
227674,24.0
227675,44.0
227676,32.0
227677,16.0
227679,31.0
227680,35.0
227681,28.0
227684,17.0
227685,22.0
227689,72.0
227690,23.0
227691,51.0
227692,22.0
227693,20.0
227694,24.0
227695,42.0
227696,26.0
227698,11.0
227699,17.0
227702,56.0
227703,60.0
227704,24.0
227706,21.0
227707,41.0
227708,49.0
227709,15.0
227710,22.0
227711,24.0
227712,99.0
227713,28.0
227714,55.0
227715,28.0
227716,21.0
227718,33.0
227719,52.0
227720,41.0
227721,14.0
227722,14.0
227723,30.0
227724,7.0
227726,17.0
227727,17.0
227731,19.0
227732,21.0
227736,33.0
227737,34.0
227738,19.0
227741,22.0
227742,14.0
227745,16.0
227746,150.0
227747,105.0
227748,65.0
227750,53.0
227751,54.0
227752,96.0
227756,112.0
227757,53.0
227758,79.0
227759,22.0
227760,18.0
227761,43.0
227762,36.0
227763,25.0
227764,11.0
227765,17.0
227766,40.0
227768,17.0
227773,111.0
227774,100.0
227775,43.0
227778,67.0
227779,66.0
227780,98.0
227781,18.0
227784,65.0
227785,39.0
227786,62.0
227789,39.0
227790,27.0
227791,14.0
227793,17.0
227794,31.0
227795,23.0
227797,75.0
227798,67.0
227799,31.0
227801,21.0
227802,39.0
227803,49.0
227804,15.0
227805,15.0
227806,18.0
227807,86.0
227808,26.0
227809,61.0
227810,37.0
227811,31.0
227812,34.0
227813,56.0
227814,32.0
227815,15.0
227816,22.0
227817,29.0
227818,7.0
227819,10.0
227821,13.0
227822,31.0
227823,23.0
227825,10.0
227826,23.0
227827,28.0
227828,17.0
227830,15.0
227831,47.0
227832,18.0
227833,25.0
227834,20.0
227835,31.0
227836,22.0
227838,19.0
227839,17.0
227840,6.0
227848,30.0
227852,85.0
227853,46.0
227854,25.0
227856,30.0
227857,39.0
227858,65.0
227860,46.0
227861,23.0
227862,47.0
227863,15.0
227865,29.0
227866,35.0
227867,15.0
227870,26.0
227872,7.0
227873,52.0
227874,35.0
227875,14.0
227876,23.0
227877,27.0
227878,10.0
227879,66.0
227880,23.0
227881,45.0
227882,21.0
227883,18.0
227884,32.0
227885,36.0
227886,25.0
227887,15.0
227888,15.0
227889,22.0
227892,11.0
227893,22.0
227894,198.0
227895,153.0
227896,91.0
227899,65.0
227900,82.0
227901,104.0
227904,25.0
227905,132.0
227906,67.0
227907,113.0
227908,35.0
227912,61.0
227913,55.0
227914,93.0
227916,19.0
227917,42.0
227919,20.0
227920,15.0
227922,10.0
227924,8.0
227925,27.0
227927,10.0
227929,60.0
227930,24.0
227931,20.0
227932,16.0
227933,68.0
227934,35.0
227940,80.0
227941,71.0
227942,48.0
227944,55.0
227945,52.0
227946,82.0
227950,58.0
227951,28.0
227952,49.0
227955,27.0
227956,30.0
227958,15.0
227960,34.0
227961,8.0
227963,118.0
227964,83.0
227965,40.0
227966,41.0
227967,45.0
227968,86.0
227970,74.0
227971,31.0
227972,61.0
227973,26.0
227974,21.0
227975,41.0
227976,33.0
227977,28.0
227979,18.0
227980,38.0
227981,6.0
227982,18.0
227985,14.0
227990,35.0
227993,12.0
227994,47.0
227995,30.0
227998,15.0
228000,45.0
228001,21.0
228003,24.0
228004,26.0
228005,61.0
228006,38.0
228007,14.0
228008,15.0
228010,118.0
228011,35.0
228012,77.0
228013,33.0
228014,26.0
228017,34.0
228018,39.0
228019,24.0
228021,23.0
228022,25.0
228026,24.0
228028,12.0
228029,19.0
228030,44.0
228031,31.0
228033,21.0
228034,19.0
228035,39.0
228036,21.0
228037,28.0
228039,11.0
228040,24.0
228041,27.0
228042,15.0
228045,179.0
228046,107.0
228047,27.0
228050,62.0
228051,73.0
228052,117.0
228055,19.0
228056,101.0
228057,39.0
228058,100.0
228059,13.0
228060,6.0
228061,43.0
228062,37.0
228063,20.0
228065,34.0
228066,36.0
228068,7.0
228071,145.0
228072,29.0
228073,6.0
228076,9.0
228077,38.0
228078,21.0
228079,12.0
228080,13.0
228081,11.0
228082,49.0
228083,20.0
228084,31.0
228085,11.0
228086,11.0
228088,45.0
228089,31.0
228090,14.0
228091,14.0
228092,18.0
228093,66.0
228094,64.0
228095,15.0
228096,16.0
228097,27.0
228098,37.0
228099,16.0
228100,15.0
228101,18.0
228102,73.0
228103,20.0
228104,38.0
228105,16.0
228106,15.0
228107,33.0
228108,48.0
228109,32.0
228111,18.0
228112,22.0
228113,11.0
228114,30.0
228115,36.0
228117,21.0
228118,50.0
228119,28.0
228122,66.0
228123,20.0
228124,37.0
228127,23.0
228128,25.0
228132,8.0
228133,8.0
228134,6.0
228135,13.0
228136,69.0
228137,54.0
228138,20.0
228139,16.0
228140,27.0
228141,32.0
228142,9.0
228143,9.0
228144,9.0
228145,47.0
228146,15.0
228147,37.0
228149,15.0
228150,25.0
228151,26.0
228152,19.0
228155,14.0
228156,7.0
228158,11.0
228159,66.0
228160,40.0
228161,31.0
228163,28.0
228164,35.0
228165,55.0
228168,24.0
228169,36.0
228170,25.0
228171,35.0
228172,30.0
228173,15.0
228178,61.0
228179,41.0
228180,29.0
228181,41.0
228182,49.0
228185,35.0
228186,25.0
228187,45.0
228190,34.0
228191,15.0
228195,10.0
228196,64.0
228197,39.0
228198,16.0
228200,31.0
228201,47.0
228202,48.0
228203,69.0
228204,37.0
228205,58.0
228207,24.0
228208,56.0
228209,20.0
228211,18.0
228212,20.0
228213,5.0
228214,14.0
228217,21.0
228218,16.0
228219,11.0
228220,24.0
228225,45.0
228226,23.0
228228,18.0
228229,39.0
228230,24.0
228233,40.0
228234,34.0
228235,7.0
228237,16.0
228239,47.0
228240,27.0
228241,30.0
228242,15.0
228243,12.0
228244,21.0
228245,30.0
228246,16.0
228249,12.0
228251,9.0
228253,35.0
228254,37.0
228255,20.0
228256,10.0
228258,18.0
228259,25.0
228260,31.0
228261,10.0
228263,13.0
228264,66.0
228265,22.0
228266,35.0
228268,8.0
228269,24.0
228270,44.0
228271,28.0
228273,15.0
228274,17.0
228277,17.0
228282,32.0
228283,20.0
228284,15.0
228285,27.0
228286,21.0
228287,42.0
228288,17.0
228289,25.0
228290,18.0
228291,23.0
228295,10.0
228296,26.0
228297,22.0
228298,7.0
228299,11.0
228300,24.0
228301,15.0
228302,10.0
228303,12.0
228304,69.0
228305,19.0
228306,27.0
228307,12.0
228310,50.0
228311,34.0
228314,17.0
228316,57.0
228317,48.0
228320,21.0
228321,24.0
228322,31.0
228323,11.0
228324,14.0
228325,13.0
228326,59.0
228327,25.0
228328,41.0
228329,27.0
228330,22.0
228331,31.0
228332,30.0
228333,27.0
228335,9.0
228336,17.0
228337,12.0
228338,140.0
228339,118.0
228340,43.0
228342,66.0
228343,72.0
228344,96.0
228347,28.0
228348,82.0
228349,59.0
228350,73.0
228353,46.0
228354,39.0
228358,38.0
228362,36.0
228363,33.0
228364,10.0
228366,16.0
228367,27.0
228368,25.0
228371,46.0
228372,23.0
228373,33.0
228374,27.0
228375,23.0
228376,27.0
228377,29.0
228381,14.0
228383,17.0
228384,15.0
228386,12.0
228387,24.0
228388,43.0
228389,26.0
228392,67.0
228393,25.0
228394,29.0
228396,20.0
228397,71.0
228398,34.0
228401,16.0
228404,46.0
228405,44.0
228406,23.0
228408,24.0
228409,45.0
228410,48.0
228411,20.0
228412,23.0
228413,23.0
228414,63.0
228415,30.0
228416,41.0
228417,17.0
228419,27.0
228420,25.0
228421,18.0
228422,16.0
228423,19.0
228424,18.0
228426,60.0
228427,46.0
228430,27.0
228431,39.0
228432,52.0
228434,37.0
228435,22.0
228436,38.0
228439,26.0
228443,18.0
228446,91.0
228447,74.0
228448,36.0
228450,52.0
228451,51.0
228452,64.0
228456,50.0
228457,38.0
228458,49.0
228459,35.0
228460,31.0
228461,23.0
228464,27.0
228466,211.0
228467,121.0
228468,66.0
228471,61.0
228472,59.0
228473,114.0
228475,121.0
228476,54.0
228477,90.0
228478,42.0
228479,27.0
228481,60.0
228482,52.0
228483,43.0
228484,22.0
228485,17.0
228486,58.0
228487,7.0
228488,21.0
228491,228.0
228492,155.0
228493,50.0
228494,18.0
228496,74.0
228497,75.0
228498,127.0
228502,111.0
228503,55.0
228504,88.0
228505,17.0
228506,12.0
228508,62.0
228509,54.0
228510,35.0
228511,16.0
228512,31.0
228513,46.0
228515,23.0
228519,17.0
228520,17.0
228521,9.0
228522,11.0
228523,11.0
228524,29.0
228525,22.0
228528,71.0
228529,24.0
228530,26.0
228531,6.0
228532,19.0
228534,32.0
228537,17.0
228539,22.0
228540,26.0
228542,10.0
228543,21.0
228544,18.0
228547,82.0
228548,30.0
228549,14.0
228552,17.0
228553,46.0
228554,31.0
228556,9.0
228557,13.0
228558,11.0
228561,11.0
228563,21.0
228565,19.0
228567,18.0
228571,107.0
228572,76.0
228573,40.0
228574,42.0
228575,45.0
228576,65.0
228580,57.0
228581,32.0
228582,46.0
228583,21.0
228584,8.0
228585,29.0
228586,35.0
228588,20.0
228589,15.0
228590,38.0
228593,68.0
228594,31.0
228597,36.0
228598,42.0
228601,42.0
228602,22.0
228603,46.0
228606,25.0
228607,18.0
228608,9.0
228611,21.0
228614,142.0
228615,78.0
228616,41.0
228618,47.0
228619,53.0
228620,84.0
228623,84.0
228624,38.0
228625,58.0
228626,22.0
228628,26.0
228629,26.0
228630,17.0
228632,18.0
228633,36.0
228635,18.0
228636,20.0
228641,28.0
228642,18.0
228645,12.0
228646,73.0
228647,24.0
228648,28.0
228649,8.0
228651,13.0
228653,31.0
228655,13.0
228658,34.0
228659,36.0
228662,12.0
228663,19.0
228665,59.0
228666,18.0
228667,36.0
228668,26.0
228669,20.0
228670,29.0
228671,39.0
228672,29.0
228674,9.0
228675,16.0
228677,10.0
228678,17.0
228679,17.0
228683,19.0
228684,43.0
228685,21.0
228686,12.0
228687,14.0
228688,12.0
228689,40.0
228690,25.0
228691,25.0
228694,22.0
228695,28.0
228696,16.0
228699,161.0
228700,81.0
228701,55.0
228702,39.0
228703,25.0
228704,74.0
228705,100.0
228706,139.0
228708,13.0
228709,23.0
228710,165.0
228711,97.0
228712,140.0
228713,38.0
228714,16.0
228717,68.0
228718,75.0
228719,36.0
228721,36.0
228722,53.0
228723,6.0
228724,27.0
228725,26.0
228727,53.0
228728,38.0
228729,19.0
228731,49.0
228732,48.0
228733,54.0
228734,24.0
228737,33.0
228738,40.0
228739,44.0
228740,37.0
228741,25.0
228742,20.0
228744,35.0
228745,28.0
228746,78.0
228747,64.0
228748,25.0
228749,46.0
228750,41.0
228751,63.0
228755,41.0
228756,51.0
228757,48.0
228758,37.0
228759,43.0
228763,28.0
228764,4.0
228766,199.0
228767,131.0
228768,88.0
228771,97.0
228772,103.0
228773,127.0
228774,15.0
228777,173.0
228778,82.0
228779,125.0
228780,31.0
228784,77.0
228785,98.0
228786,60.0
228788,30.0
228789,56.0
228790,22.0
228793,78.0
228794,59.0
228795,20.0
228796,21.0
228797,38.0
228798,44.0
228799,13.0
228800,18.0
228801,19.0
228802,119.0
228803,28.0
228804,52.0
228805,39.0
228806,36.0
228808,35.0
228809,79.0
228810,65.0
228812,17.0
228813,31.0
228814,6.0
228816,17.0
228820,28.0
228821,20.0
228822,8.0
228823,11.0
228824,59.0
228825,27.0
228826,28.0
228827,4.0
228828,22.0
228829,74.0
228830,36.0
228833,18.0
228835,39.0
228836,50.0
228838,19.0
228839,32.0
228840,23.0
228842,21.0
228844,35.0
228845,39.0
228846,26.0
228848,18.0
228849,19.0
228850,13.0
228853,50.0
228854,51.0
228855,10.0
228857,23.0
228858,42.0
228859,45.0
228860,15.0
228861,22.0
228862,26.0
228863,75.0
228864,22.0
228865,32.0
228866,22.0
228867,15.0
228868,28.0
228869,28.0
228870,26.0
228872,14.0
228873,19.0
228875,148.0
228876,107.0
228877,30.0
228878,49.0
228879,62.0
228880,88.0
228882,19.0
228883,78.0
228884,30.0
228885,54.0
228886,16.0
228887,11.0
228888,34.0
228889,31.0
228892,23.0
228893,41.0
228899,52.0
228900,41.0
228901,16.0
228902,52.0
228903,40.0
228904,88.0
228908,59.0
228909,33.0
228910,49.0
228911,36.0
228912,26.0
228915,25.0
228916,5.0
228917,31.0
228918,27.0
228919,12.0
228920,41.0
228921,61.0
228922,31.0
228926,80.0
228927,39.0
228928,46.0
228929,25.0
228930,100.0
228931,61.0
228933,34.0
228934,35.0
228937,40.0
228939,12.0
228940,24.0
228941,26.0
228942,6.0
228945,64.0
228946,18.0
228947,45.0
228948,20.0
228949,19.0
228950,25.0
228951,47.0
228952,30.0
228953,8.0
228954,11.0
228955,17.0
228957,10.0
228959,131.0
228960,79.0
228961,47.0
228964,64.0
228965,67.0
228966,96.0
228969,99.0
228970,40.0
228971,96.0
228972,15.0
228973,9.0
228975,43.0
228976,43.0
228977,25.0
228979,24.0
228980,42.0
228982,10.0
228985,14.0
228986,42.0
228987,22.0
228989,19.0
228990,30.0
228991,29.0
228995,77.0
228996,23.0
228997,41.0
228998,27.0
228999,23.0
229000,30.0
229001,39.0
229002,27.0
229005,18.0
229006,13.0
229007,10.0
229008,15.0
229009,21.0
229010,26.0
229011,25.0
229012,22.0
229016,24.0
229017,39.0
229020,11.0
229021,9.0
229024,182.0
229025,84.0
229026,48.0
229029,82.0
229030,97.0
229031,129.0
229034,22.0
229035,113.0
229036,69.0
229037,98.0
229038,20.0
229039,9.0
229040,71.0
229041,56.0
229042,37.0
229044,54.0
229045,103.0
229046,21.0
229049,68.0
229050,82.0
229051,25.0
229052,7.0
229054,24.0
229055,51.0
229056,38.0
229057,15.0
229058,21.0
229059,16.0
229060,82.0
229061,36.0
229062,42.0
229063,26.0
229064,21.0
229065,39.0
229066,45.0
229067,35.0
229068,19.0
229069,33.0
229070,34.0
229072,7.0
229073,6.0
229074,20.0
229075,28.0
229076,31.0
229079,30.0
229080,29.0
229081,11.0
229082,12.0
229084,91.0
229085,24.0
229086,41.0
229087,13.0
229088,10.0
229090,29.0
229091,51.0
229092,32.0
229094,32.0
229095,32.0
229097,4.0
229098,5.0
229099,12.0
229100,268.0
229101,226.0
229102,67.0
229103,22.0
229105,83.0
229106,103.0
229107,207.0
229111,221.0
229112,97.0
229113,170.0
229114,38.0
229115,23.0
229117,106.0
229118,80.0
229119,49.0
229120,63.0
229121,80.0
229122,153.0
229123,8.0
229124,44.0
229126,12.0
229127,104.0
229128,93.0
229130,47.0
229131,48.0
229132,77.0
229135,18.0
229136,57.0
229137,29.0
229138,52.0
229139,10.0
229140,7.0
229141,41.0
229142,24.0
229145,53.0
229146,71.0
229150,201.0
229151,105.0
229152,63.0
229153,16.0
229155,94.0
229156,95.0
229157,129.0
229159,125.0
229160,78.0
229161,123.0
229162,30.0
229163,17.0
229165,86.0
229166,65.0
229168,55.0
229169,62.0
229170,115.0
229172,30.0
229175,37.0
229179,21.0
229180,25.0
229181,28.0
229182,12.0
229183,14.0
229184,15.0
229185,62.0
229186,23.0
229187,37.0
229188,17.0
229189,12.0
229191,37.0
229192,43.0
229193,29.0
229194,30.0
229195,24.0
229196,29.0
229197,36.0
229198,28.0
229200,9.0
229201,23.0
229202,23.0
229203,9.0
229206,50.0
229207,18.0
229208,28.0
229209,13.0
229212,37.0
229213,24.0
229216,36.0
229219,36.0
229220,24.0
229223,18.0
229224,46.0
229225,41.0
229226,10.0
229229,116.0
229230,42.0
229231,88.0
229232,35.0
229233,33.0
229235,39.0
229236,63.0
229237,31.0
229238,19.0
229239,25.0
229240,27.0
229242,17.0
229243,18.0
229244,28.0
229247,13.0
229248,32.0
229249,23.0
229251,15.0
229252,40.0
229253,17.0
229254,16.0
229255,17.0
229256,31.0
229259,21.0
229264,7.0
229265,13.0
229266,25.0
229267,19.0
229268,9.0
229270,33.0
229271,14.0
229272,22.0
229275,17.0
229276,14.0
229279,10.0
229280,116.0
229281,71.0
229282,40.0
229284,43.0
229285,61.0
229286,96.0
229289,63.0
229290,43.0
229291,67.0
229292,15.0
229294,54.0
229295,27.0
229296,13.0
229297,69.0
229298,68.0
229299,118.0
229300,9.0
229302,71.0
229303,72.0
229304,14.0
229306,41.0
229307,38.0
229308,36.0
229312,36.0
229313,46.0
229314,40.0
229315,29.0
229316,35.0
229317,27.0
229318,42.0
229320,56.0
229321,35.0
229322,33.0
229325,18.0
229326,23.0
229330,79.0
229331,26.0
229332,60.0
229333,22.0
229334,19.0
229335,30.0
229336,44.0
229337,25.0
229339,34.0
229340,41.0
229343,90.0
229344,78.0
229345,31.0
229347,22.0
229348,44.0
229349,44.0
229350,15.0
229351,20.0
229352,22.0
229353,100.0
229354,30.0
229355,63.0
229356,30.0
229357,21.0
229359,38.0
229360,54.0
229361,36.0
229362,35.0
229363,38.0
229364,52.0
229365,7.0
229367,17.0
229368,16.0
229371,18.0
229372,21.0
229376,35.0
229377,14.0
229378,19.0
229381,22.0
229382,14.0
229385,20.0
229386,156.0
229387,109.0
229388,62.0
229390,52.0
229391,53.0
229392,96.0
229396,100.0
229397,57.0
229398,80.0
229399,22.0
229400,18.0
229401,55.0
229402,34.0
229403,20.0
229404,32.0
229405,36.0
229406,81.0
229408,17.0
229413,112.0
229414,84.0
229415,49.0
229418,70.0
229419,65.0
229420,104.0
229421,15.0
229424,61.0
229425,45.0
229426,74.0
229429,49.0
229430,22.0
229431,11.0
229433,74.0
229434,105.0
229435,22.0
229437,79.0
229438,69.0
229439,32.0
229441,21.0
229442,40.0
229443,56.0
229444,15.0
229445,15.0
229446,17.0
229447,92.0
229448,28.0
229449,64.0
229450,35.0
229451,31.0
229452,40.0
229453,57.0
229454,32.0
229455,23.0
229456,30.0
229457,39.0
229458,7.0
229459,11.0
229461,12.0
229462,30.0
229463,21.0
229465,10.0
229466,24.0
229467,25.0
229468,14.0
229470,13.0
229471,54.0
229472,17.0
229473,25.0
229474,23.0
229475,31.0
229476,19.0
229478,22.0
229479,25.0
229480,6.0
229488,24.0
229491,92.0
229492,47.0
229493,26.0
229495,30.0
229496,40.0
229497,67.0
229499,51.0
229500,23.0
229501,47.0
229502,15.0
229504,36.0
229505,30.0
229506,14.0
229509,60.0
229511,7.0
229512,58.0
229513,37.0
229514,10.0
229515,22.0
229516,28.0
229517,10.0
229518,74.0
229519,25.0
229520,46.0
229521,21.0
229522,17.0
229523,35.0
229524,34.0
229525,22.0
229526,28.0
229527,36.0
229528,44.0
229531,10.0
229532,21.0
229533,195.0
229534,150.0
229535,80.0
229538,65.0
229539,77.0
229540,108.0
229543,21.0
229544,131.0
229545,68.0
229546,112.0
229547,32.0
229551,72.0
229552,54.0
229553,51.0
229555,51.0
229556,111.0
229558,20.0
229559,11.0
229561,11.0
229563,8.0
229564,29.0
229566,9.0
229568,62.0
229569,23.0
229570,20.0
229571,21.0
229572,67.0
229573,35.0
229579,81.0
229580,72.0
229581,37.0
229583,56.0
229584,48.0
229585,82.0
229589,57.0
229590,29.0
229591,50.0
229594,33.0
229595,27.0
229597,32.0
229599,73.0
229600,9.0
229602,120.0
229603,80.0
229604,31.0
229605,42.0
229606,43.0
229607,85.0
229609,74.0
229610,34.0
229611,68.0
229612,27.0
229613,21.0
229614,52.0
229615,32.0
229616,22.0
229618,37.0
